"dataset_title","ess_round","edition_number","production_date","country","respondent_id","interviewer_age","interviewer_gender","interview_conduct_method","question_clarification","respondent_reluctant","respondent_tried_best","respondent_understood","interference_present","partner_interference","child_interference","parent_interference","relative_interference","non_relative_interference","unknown_interference","interference_not_applicable","interference_no_answer","questionnaire_language","interviewer_id","respondent_understood_binary"
"ESS11inte01",11,1,"20.06.2024","HU",63648,65,"2","1","3","3","4",4,2,"0","0","0","0","0",0,1,0,"HUN",2218,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",63707,67,"2","1","1","4","4",5,2,"0","0","0","0","0",0,1,0,"HUN",2233,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",63709,77,"2","1","2","1","5",5,1,"0","0","1","0","0",0,0,0,"HUN",3305,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",63826,25,"2","1","1","1","5",4,2,"0","0","0","0","0",0,1,0,"HUN",3021,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",63834,72,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",3272,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",63836,39,"2","1","2","2","4",4,2,"0","0","0","0","0",0,1,0,"HUN",2235,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",63917,77,"2","1","3","3","3",3,1,"0","0","1","0","0",0,0,0,"HUN",3305,"Not_understood"
"ESS11inte01",11,1,"20.06.2024","HU",63966,69,"1","1","1","1","3",4,2,"0","0","0","0","0",0,1,0,"HUN",3145,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",63968,55,"2","1","3","2","4",5,2,"0","0","0","0","0",0,1,0,"HUN",2734,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",63985,43,"2","1","1","3","4",5,2,"0","0","0","0","0",0,1,0,"HUN",2522,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",64012,77,"2","1","3","3","4",4,1,"1","0","0","0","0",0,0,0,"HUN",3305,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",64014,25,"2","1","1","2","4",5,2,"0","0","0","0","0",0,1,0,"HUN",3021,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",64026,41,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2992,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",64059,23,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",3412,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",64061,69,"1","1","1","1","1",1,2,"0","0","0","0","0",0,1,0,"HUN",3145,"Not_understood"
"ESS11inte01",11,1,"20.06.2024","HU",64146,69,"1","1","4","1","4",4,2,"0","0","0","0","0",0,1,0,"HUN",2441,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",64161,41,"1","1","3","3","4",4,2,"0","0","0","0","0",0,1,0,"HUN",2854,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",64162,65,"2","1","2","3","3",2,2,"0","0","0","0","0",0,1,0,"HUN",2741,"Not_understood"
"ESS11inte01",11,1,"20.06.2024","HU",64181,42,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2314,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",64207,68,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2483,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",64350,65,"2","1","1","3","3",4,2,"0","0","0","0","0",0,1,0,"HUN",2741,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",64481,53,"2","1","1","5","5",5,2,"0","0","0","0","0",0,1,0,"HUN",3313,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",64524,39,"2","1","2","2","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2235,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",64529,68,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2483,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",64584,42,"2","1","2","2","5",4,2,"0","0","0","0","0",0,1,0,"HUN",2536,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",64612,55,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2592,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",64624,46,"2","1","1","2","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2587,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",64632,67,"2","1","1","5","5",5,1,"1","0","0","0","0",0,0,0,"HUN",2233,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",64691,74,"1","1","3","2","4",4,2,"0","0","0","0","0",0,1,0,"HUN",2390,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",64700,76,"1","1","1","1","4",4,2,"0","0","0","0","0",0,1,0,"HUN",3032,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",64715,55,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",3143,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",64929,76,"1","1","2","3","4",4,2,"0","0","0","0","0",0,1,0,"HUN",3032,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",64945,65,"2","1","3","3","4",4,2,"0","0","0","0","0",0,1,0,"HUN",2218,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",64970,69,"1","1","2","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2441,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",64993,69,"2","1","1","1","5",5,1,"1","0","0","0","0",0,0,0,"HUN",3297,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",64998,65,"2","1","3","2","4",4,2,"0","0","0","0","0",0,1,0,"HUN",2707,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65023,23,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2546,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65036,55,"1","1","1","1","5",4,2,"0","0","0","0","0",0,1,0,"HUN",2592,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65065,40,"2","1","2","3","5",5,2,"0","0","0","0","0",0,1,0,"HUN",3089,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65072,66,"2","1","2","2","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2373,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65094,43,"2","1","1","2","4",4,2,"0","0","0","0","0",0,1,0,"HUN",2514,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65127,62,"2","1","2","3","4",4,2,"0","0","0","0","0",0,1,0,"HUN",2755,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65142,53,"2","1","2","4","4",5,2,"0","0","0","0","0",0,1,0,"HUN",3220,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65151,55,"1","1","4","1","5",4,2,"0","0","0","0","0",0,1,0,"HUN",3143,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65193,62,"2","1","1","3","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2755,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65267,42,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2314,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65309,53,"2","1","1","3","2",5,2,"0","0","0","0","0",0,1,0,"HUN",3443,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65417,65,"2","1","3","3","4",3,1,"1","1","0","0","0",0,0,0,"HUN",2707,"Not_understood"
"ESS11inte01",11,1,"20.06.2024","HU",65429,66,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2373,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65455,43,"2","1","1","2","4",5,2,"0","0","0","0","0",0,1,0,"HUN",2522,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65537,66,"2","1","1","2","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2677,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65561,76,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",3032,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65585,57,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2406,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65665,61,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2884,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65694,66,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2373,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65697,58,"2","1","2","3","3",3,2,"0","0","0","0","0",0,1,0,"HUN",2680,"Not_understood"
"ESS11inte01",11,1,"20.06.2024","HU",65727,66,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2373,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65731,69,"2","1","2","1","5",5,1,"0","0","0","1","0",0,0,0,"HUN",3297,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65769,49,"2","1","1","1","1",1,2,"0","0","0","0","0",0,1,0,"HUN",2117,"Not_understood"
"ESS11inte01",11,1,"20.06.2024","HU",65782,26,"1","1","1","2","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2450,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65796,63,"2","1","1","1","3",4,2,"0","0","0","0","0",0,1,0,"HUN",2945,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65818,65,"2","1","3","3","4",4,2,"0","0","0","0","0",0,1,0,"HUN",2218,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65829,63,"2","1","2","2","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2226,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65875,59,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2497,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65877,76,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",3265,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65892,25,"2","1","1","1","4",5,2,"0","0","0","0","0",0,1,0,"HUN",3021,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65895,23,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2546,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65946,55,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",3143,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",65955,52,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2341,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66048,68,"1","1","5","2","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2483,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66084,26,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2450,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66099,69,"2","1","2","2","5",5,2,"0","0","0","0","0",0,1,0,"HUN",3297,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66149,41,"1","1","1","2","5",5,1,"0","0","1","1","0",0,0,0,"HUN",2854,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66177,73,"2","1","1","1","4",5,2,"0","0","0","0","0",0,1,0,"HUN",3052,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66214,77,"2","1","2","2","4",4,2,"0","0","0","0","0",0,1,0,"HUN",3305,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66265,26,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2450,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66300,35,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2316,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66308,23,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2546,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66413,70,"1","1","3","2","4",5,2,"0","0","0","0","0",0,1,0,"HUN",2896,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66430,76,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",3265,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66488,67,"2","1","1","5","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2233,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66588,41,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2992,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66604,67,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2233,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66638,57,"2","1","3","2","5",4,2,"0","0","0","0","0",0,1,0,"HUN",2438,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66713,21,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2838,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66720,76,"1","1","2","1","4",5,2,"0","0","0","0","0",0,1,0,"HUN",3032,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66765,55,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2734,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66806,70,"1","1","1","2","4",4,2,"0","0","0","0","0",0,1,0,"HUN",2896,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66881,55,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2734,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66898,57,"2","1","2","2","4",4,2,"0","0","0","0","0",0,1,0,"HUN",2438,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66915,25,"2","1","1","1","4",5,2,"0","0","0","0","0",0,1,0,"HUN",3021,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66934,53,"2","1","2","3","4",4,2,"0","0","0","0","0",0,1,0,"HUN",3220,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66965,69,"2","2","2","2","4",4,2,"0","0","0","0","0",0,1,0,"HUN",3297,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",66987,55,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2241,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67302,26,"1","1","3","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",3347,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67316,62,"2","1","1","1","4",5,2,"0","0","0","0","0",0,1,0,"HUN",3162,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67317,69,"1","1","3","2","3",3,2,"0","0","0","0","0",0,1,0,"HUN",3145,"Not_understood"
"ESS11inte01",11,1,"20.06.2024","HU",67330,35,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2316,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67351,43,"2","1","2","2","4",4,2,"0","0","0","0","0",0,1,0,"HUN",2514,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67376,41,"1","1","1","3","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2854,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67405,53,"2","1","5","4","3",3,2,"0","0","0","0","0",0,1,0,"HUN",3443,"Not_understood"
"ESS11inte01",11,1,"20.06.2024","HU",67415,70,"1","1","3","3","4",3,2,"0","0","0","0","0",0,1,0,"HUN",2896,"Not_understood"
"ESS11inte01",11,1,"20.06.2024","HU",67416,63,"2","1","2","2","5",4,2,"0","0","0","0","0",0,1,0,"HUN",2945,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67444,47,"2","1","1","1","4",5,1,"1","0","0","0","0",0,0,0,"HUN",2821,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67455,68,"1","1","2","2","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2483,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67488,69,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2441,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67493,25,"2","1","1","1","5",4,2,"0","0","0","0","0",0,1,0,"HUN",3021,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67509,59,"2","1","3","4","2",4,1,"0","0","0","1","1",0,0,0,"HUN",2807,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67514,43,"1","1","2","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2188,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67530,69,"2","1","1","1","5",4,2,"0","0","0","0","0",0,1,0,"HUN",3297,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67544,59,"2","1","3","3","4",4,2,"0","0","0","0","0",0,1,0,"HUN",2807,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67552,68,"1","1","1","5","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2483,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67559,43,"2","1","1","4","4",5,2,"0","0","0","0","0",0,1,0,"HUN",2522,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67595,62,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",3095,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67600,71,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",3444,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67641,77,"2","1","4","3","3",3,2,"0","0","0","0","0",0,1,0,"HUN",3305,"Not_understood"
"ESS11inte01",11,1,"20.06.2024","HU",67713,72,"2","1","3","2","4",4,2,"0","0","0","0","0",0,1,0,"HUN",3321,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67736,60,"1","1","3","3","5",5,1,"1","0","0","0","0",0,0,0,"HUN",3043,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67852,63,"2","1","2","3","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2652,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67884,58,"2","1","2","2","4",3,2,"0","0","0","0","0",0,1,0,"HUN",2680,"Not_understood"
"ESS11inte01",11,1,"20.06.2024","HU",67890,66,"2","1","1","2","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2677,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67909,66,"2","1","1","2","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2677,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67957,63,"2","1","1","3","5",5,2,"0","0","0","0","0",0,1,0,"HUN",3147,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",67987,26,"1","1","4","1","4",2,2,"0","0","0","0","0",0,1,0,"HUN",3347,"Not_understood"
"ESS11inte01",11,1,"20.06.2024","HU",67991,57,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2406,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68002,53,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",3313,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68004,77,"2","1","2","2","4",4,2,"0","0","0","0","0",0,1,0,"HUN",3305,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68012,76,"1","1","3","3","4",5,2,"0","0","0","0","0",0,1,0,"HUN",3032,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68034,26,"1","1","3","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",3347,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68076,71,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",3444,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68176,76,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2232,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68226,35,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2846,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68233,65,"2","1","1","4","5",3,2,"0","0","0","0","0",0,1,0,"HUN",2741,"Not_understood"
"ESS11inte01",11,1,"20.06.2024","HU",68239,53,"2","2","3","3","4",4,2,"0","0","0","0","0",0,1,0,"HUN",3313,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68249,59,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2497,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68295,67,"2","1","1","3","4",5,2,"0","0","0","0","0",0,1,0,"HUN",2233,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68329,64,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2319,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68426,66,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2373,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68431,72,"2","1","2","3","4",4,2,"0","0","0","0","0",0,1,0,"HUN",2279,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68465,49,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",3201,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68466,45,"1","1","1","1","5",4,2,"0","0","0","0","0",0,1,0,"HUN",3395,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68492,39,"2","1","2","2","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2235,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68537,35,"2","1","2","2","4",4,2,"0","0","0","0","0",0,1,0,"HUN",2691,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68541,59,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2497,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68545,63,"2","1","4","2","5",4,2,"0","0","0","0","0",0,1,0,"HUN",2652,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68548,41,"2","1","1","3","4",4,1,"1","1","0","0","0",0,0,0,"HUN",2840,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68566,53,"2","1","1","1","4",4,2,"0","0","0","0","0",0,1,0,"HUN",3443,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68590,47,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2821,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68601,70,"1","1","3","3","4",3,2,"0","0","0","0","0",0,1,0,"HUN",2896,"Not_understood"
"ESS11inte01",11,1,"20.06.2024","HU",68608,60,"1","1","2","3","3",4,2,"0","0","0","0","0",0,1,0,"HUN",3043,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68611,57,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",3258,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68666,67,"2","1","1","5","5",5,1,"1","0","0","0","0",0,0,0,"HUN",2233,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68691,42,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2536,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68732,77,"2","1","1","2","4",5,2,"0","0","0","0","0",0,1,0,"HUN",3305,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68785,52,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2997,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68789,55,"2","1","1","2","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2734,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68819,54,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2765,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68837,45,"1","1","5","5","4",4,2,"0","0","0","0","0",0,1,0,"HUN",3395,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68877,73,"2","1","1","2","5",4,2,"0","0","0","0","0",0,1,0,"HUN",3175,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",68987,62,"2","1","1","3","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2755,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",69004,55,"1","1","2","2","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2241,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",69059,62,"2","1","1","1","4",4,2,"0","0","0","0","0",0,1,0,"HUN",3095,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",69123,66,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2677,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",69141,65,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2707,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",69198,62,"2","1","2","3","4",4,2,"0","0","0","0","0",0,1,0,"HUN",2755,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",69203,76,"2","1","1","5","5",5,2,"0","0","0","0","0",0,1,0,"HUN",3265,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",69232,76,"1","1","3","2","4",4,2,"0","0","0","0","0",0,1,0,"HUN",3032,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",69291,62,"2","1","2","2","4",5,2,"0","0","0","0","0",0,1,0,"HUN",2755,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",69299,43,"1","1","1","3","4",4,2,"0","0","0","0","0",0,1,0,"HUN",2188,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",69331,23,"1","1","3","1","5",4,2,"0","0","0","0","0",0,1,0,"HUN",2546,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",69334,62,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",3095,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",69374,63,"2","1","1","2","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2226,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",69388,53,"2","2","1","5","5",5,2,"0","0","0","0","0",0,1,0,"HUN",3313,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",69400,48,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2774,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",69410,57,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2406,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",69542,41,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2992,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",69554,68,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2483,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",69570,74,"1","2","1","1","4",5,2,"0","0","0","0","0",0,1,0,"HUN",2390,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",69575,66,"2","1","1","1","Other",5,2,"0","0","0","0","0",0,1,0,"HUN",2373,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",69618,57,"2","1","1","3","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2438,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",69619,52,"2","1","2","2","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2341,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",69635,59,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"HUN",2497,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",69766,59,"2","1","3","1","4",4,2,"0","0","0","0","0",0,1,0,"HUN",2807,"Understood"
"ESS11inte01",11,1,"20.06.2024","HU",69782,58,"2","1","3","2","4",4,2,"0","0","0","0","0",0,1,0,"HUN",2163,"Understood"
