name,essround,edition,proddate,cntry,idno,intagea,intgndr,vdcond,resclq,resrelq,resbab,resundq,preintf,prewhp,presd,preppil,preorel,prenrel,predk,prenap,prena,intlnga,intnum
ESS11inte01,11,1,20.06.2024,HU,79229,48,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2774
ESS11inte01,11,1,20.06.2024,HU,79334,66,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2373
ESS11inte01,11,1,20.06.2024,HU,79343,73,2,1,1,1,4,4,2,0,0,0,0,0,0,1,0,HUN,3052
ESS11inte01,11,1,20.06.2024,HU,79353,55,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3143
ESS11inte01,11,1,20.06.2024,HU,79395,57,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2406
ESS11inte01,11,1,20.06.2024,HU,79457,57,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2406
ESS11inte01,11,1,20.06.2024,HU,79487,71,2,1,1,2,5,5,2,0,0,0,0,0,0,1,0,HUN,3444
ESS11inte01,11,1,20.06.2024,HU,79492,73,2,1,2,4,4,5,2,0,0,0,0,0,0,1,0,HUN,3175
ESS11inte01,11,1,20.06.2024,HU,79521,50,2,1,3,3,3,4,2,0,0,0,0,0,0,1,0,HUN,2132
ESS11inte01,11,1,20.06.2024,HU,79539,66,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2373
ESS11inte01,11,1,20.06.2024,HU,79558,55,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3143
ESS11inte01,11,1,20.06.2024,HU,79592,71,2,2,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3444
ESS11inte01,11,1,20.06.2024,HU,79601,65,2,1,3,3,4,4,2,0,0,0,0,0,0,1,0,HUN,2218
ESS11inte01,11,1,20.06.2024,HU,79620,58,2,1,4,3,4,4,2,0,0,0,0,0,0,1,0,HUN,2680
ESS11inte01,11,1,20.06.2024,HU,79655,21,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2838
ESS11inte01,11,1,20.06.2024,HU,79658,55,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2734
ESS11inte01,11,1,20.06.2024,HU,79661,42,2,1,3,3,4,4,2,0,0,0,0,0,0,1,0,HUN,2536
ESS11inte01,11,1,20.06.2024,HU,79687,55,1,1,3,2,4,4,2,0,0,0,0,0,0,1,0,HUN,2592
ESS11inte01,11,1,20.06.2024,HU,79711,68,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2483
ESS11inte01,11,1,20.06.2024,HU,79781,74,1,1,2,2,4,4,2,0,0,0,0,0,0,1,0,HUN,2390
ESS11inte01,11,1,20.06.2024,HU,79798,42,2,1,1,3,4,5,2,0,0,0,0,0,0,1,0,HUN,2536
ESS11inte01,11,1,20.06.2024,HU,79805,35,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2316
ESS11inte01,11,1,20.06.2024,HU,79811,41,1,1,1,2,5,5,1,1,1,0,0,0,0,0,0,HUN,2854
ESS11inte01,11,1,20.06.2024,HU,79815,33,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2466
ESS11inte01,11,1,20.06.2024,HU,79818,65,2,1,1,3,4,4,2,0,0,0,0,0,0,1,0,HUN,2218
ESS11inte01,11,1,20.06.2024,HU,79827,35,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2316
ESS11inte01,11,1,20.06.2024,HU,79832,73,2,1,2,2,4,4,2,0,0,0,0,0,0,1,0,HUN,3007
ESS11inte01,11,1,20.06.2024,HU,79869,73,1,1,2,3,3,3,2,0,0,0,0,0,0,1,0,HUN,3327
ESS11inte01,11,1,20.06.2024,HU,79879,52,2,1,1,5,5,5,2,0,0,0,0,0,0,1,0,HUN,2341
ESS11inte01,11,1,20.06.2024,HU,79894,53,2,1,4,3,4,4,2,0,0,0,0,0,0,1,0,HUN,3443
ESS11inte01,11,1,20.06.2024,HU,79897,76,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3032
ESS11inte01,11,1,20.06.2024,HU,79903,62,2,1,1,2,5,4,2,0,0,0,0,0,0,1,0,HUN,3095
ESS11inte01,11,1,20.06.2024,HU,79927,43,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2605
ESS11inte01,11,1,20.06.2024,HU,79933,55,2,1,4,3,4,4,2,0,0,0,0,0,0,1,0,HUN,2798
ESS11inte01,11,1,20.06.2024,HU,79940,72,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3272
ESS11inte01,11,1,20.06.2024,HU,79952,65,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2707
ESS11inte01,11,1,20.06.2024,HU,79954,63,2,1,3,2,2,4,2,0,0,0,0,0,0,1,0,HUN,2226
ESS11inte01,11,1,20.06.2024,HU,79955,65,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2707
ESS11inte01,11,1,20.06.2024,HU,79980,54,2,1,1,2,5,5,2,0,0,0,0,0,0,1,0,HUN,2765
ESS11inte01,11,1,20.06.2024,HU,79988,59,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2497
ESS11inte01,11,1,20.06.2024,HU,79996,76,2,1,2,1,5,4,2,0,0,0,0,0,0,1,0,HUN,2232
ESS11inte01,11,1,20.06.2024,HU,80011,71,2,1,1,2,5,5,2,0,0,0,0,0,0,1,0,HUN,3444
ESS11inte01,11,1,20.06.2024,HU,80018,48,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2774
ESS11inte01,11,1,20.06.2024,HU,80028,51,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3263
ESS11inte01,11,1,20.06.2024,HU,80044,46,2,1,3,3,4,5,2,0,0,0,0,0,0,1,0,HUN,2587
ESS11inte01,11,1,20.06.2024,HU,80048,76,1,1,2,2,5,5,2,0,0,0,0,0,0,1,0,HUN,3032
ESS11inte01,11,1,20.06.2024,HU,80060,63,2,1,3,3,3,4,1,1,0,0,0,0,0,0,0,HUN,2652
ESS11inte01,11,1,20.06.2024,HU,80076,65,2,1,1,1,1,1,2,0,0,0,0,0,0,1,0,HUN,2741
ESS11inte01,11,1,20.06.2024,HU,80079,26,1,1,3,2,5,5,2,0,0,0,0,0,0,1,0,HUN,3347
ESS11inte01,11,1,20.06.2024,HU,80082,73,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3007
ESS11inte01,11,1,20.06.2024,HU,80116,62,2,1,3,3,4,4,2,0,0,0,0,0,0,1,0,HUN,2755
ESS11inte01,11,1,20.06.2024,HU,80120,49,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3201
ESS11inte01,11,1,20.06.2024,HU,80125,72,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3272
ESS11inte01,11,1,20.06.2024,HU,80133,25,2,1,1,1,4,5,2,0,0,0,0,0,0,1,0,HUN,3021
ESS11inte01,11,1,20.06.2024,HU,80140,62,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2755
ESS11inte01,11,1,20.06.2024,HU,80151,50,2,1,1,3,5,5,2,0,0,0,0,0,0,1,0,HUN,2132
ESS11inte01,11,1,20.06.2024,HU,80182,52,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2341
ESS11inte01,11,1,20.06.2024,HU,80193,63,2,1,2,2,4,5,2,0,0,0,0,0,0,1,0,HUN,2652
ESS11inte01,11,1,20.06.2024,HU,80201,55,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2592
ESS11inte01,11,1,20.06.2024,HU,80226,52,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2997
ESS11inte01,11,1,20.06.2024,HU,80230,40,2,1,3,2,5,5,2,0,0,0,0,0,0,1,0,HUN,3089
ESS11inte01,11,1,20.06.2024,HU,80231,42,2,1,1,3,4,4,2,0,0,0,0,0,0,1,0,HUN,2536
ESS11inte01,11,1,20.06.2024,HU,80294,66,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2677
ESS11inte01,11,1,20.06.2024,HU,80302,62,2,1,2,1,4,4,1,0,0,1,0,0,0,0,0,HUN,2755
ESS11inte01,11,1,20.06.2024,HU,80311,55,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2734
ESS11inte01,11,1,20.06.2024,HU,80313,69,2,1,2,5,5,5,2,0,0,0,0,0,0,1,0,HUN,3297
ESS11inte01,11,1,20.06.2024,HU,80326,58,2,1,2,3,3,3,2,0,0,0,0,0,0,1,0,HUN,2680
ESS11inte01,11,1,20.06.2024,HU,80344,52,2,1,1,1,5,4,2,0,0,0,0,0,0,1,0,HUN,2341
ESS11inte01,11,1,20.06.2024,HU,80360,73,2,1,1,1,4,4,2,0,0,0,0,0,0,1,0,HUN,3052
ESS11inte01,11,1,20.06.2024,HU,80399,67,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2233
ESS11inte01,11,1,20.06.2024,HU,80406,52,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2341
ESS11inte01,11,1,20.06.2024,HU,80412,43,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2188
ESS11inte01,11,1,20.06.2024,HU,80421,47,2,1,3,3,4,4,2,0,0,0,0,0,0,1,0,HUN,2821
ESS11inte01,11,1,20.06.2024,HU,80456,62,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,HUN,2755
ESS11inte01,11,1,20.06.2024,HU,80457,62,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2755
ESS11inte01,11,1,20.06.2024,HU,80480,46,2,1,1,3,5,5,2,0,0,0,0,0,0,1,0,HUN,2587
ESS11inte01,11,1,20.06.2024,HU,80484,67,1,1,1,2,5,5,2,0,0,0,0,0,0,1,0,HUN,2638
ESS11inte01,11,1,20.06.2024,HU,80494,68,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2483
ESS11inte01,11,1,20.06.2024,HU,80524,41,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2854
ESS11inte01,11,1,20.06.2024,HU,80595,63,2,1,5,4,3,3,2,0,0,0,0,0,0,1,0,HUN,2945
ESS11inte01,11,1,20.06.2024,HU,80690,77,2,1,2,1,8,5,1,0,1,0,0,0,0,0,0,HUN,3305
ESS11inte01,11,1,20.06.2024,HU,80729,53,2,2,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3313
ESS11inte01,11,1,20.06.2024,HU,80748,39,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,HUN,2235
ESS11inte01,11,1,20.06.2024,HU,80751,39,2,1,1,1,4,4,2,0,0,0,0,0,0,1,0,HUN,2235
ESS11inte01,11,1,20.06.2024,HU,80755,72,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2561
ESS11inte01,11,1,20.06.2024,HU,80766,35,2,1,2,2,4,4,2,0,0,0,0,0,0,1,0,HUN,2691
ESS11inte01,11,1,20.06.2024,HU,80783,51,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3263
ESS11inte01,11,1,20.06.2024,HU,80804,23,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3412
ESS11inte01,11,1,20.06.2024,HU,80836,48,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2774
ESS11inte01,11,1,20.06.2024,HU,80858,53,2,1,3,2,4,5,2,0,0,0,0,0,0,1,0,HUN,3313
ESS11inte01,11,1,20.06.2024,HU,80895,42,2,1,1,2,5,5,2,0,0,0,0,0,0,1,0,HUN,2314
ESS11inte01,11,1,20.06.2024,HU,80901,67,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2552
ESS11inte01,11,1,20.06.2024,HU,80948,46,2,1,2,3,5,5,2,0,0,0,0,0,0,1,0,HUN,2587
ESS11inte01,11,1,20.06.2024,HU,80952,53,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3313
ESS11inte01,11,1,20.06.2024,HU,80992,35,2,1,1,2,5,5,2,0,0,0,0,0,0,1,0,HUN,2691
ESS11inte01,11,1,20.06.2024,HU,81033,43,1,1,1,1,5,4,2,0,0,0,0,0,0,1,0,HUN,2188
ESS11inte01,11,1,20.06.2024,HU,81039,61,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2465
ESS11inte01,11,1,20.06.2024,HU,81043,26,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2450
ESS11inte01,11,1,20.06.2024,HU,81051,63,2,1,4,4,3,3,1,0,1,0,0,0,0,0,0,HUN,2652
ESS11inte01,11,1,20.06.2024,HU,81066,78,2,1,2,2,4,4,2,0,0,0,0,0,0,1,0,HUN,2513
ESS11inte01,11,1,20.06.2024,HU,81085,65,2,1,3,2,4,4,2,0,0,0,0,0,0,1,0,HUN,2707
ESS11inte01,11,1,20.06.2024,HU,81108,73,2,1,1,2,5,5,2,0,0,0,0,0,0,1,0,HUN,3175
ESS11inte01,11,1,20.06.2024,HU,81129,46,2,1,1,2,5,5,1,1,0,0,0,0,0,0,0,HUN,2587
ESS11inte01,11,1,20.06.2024,HU,81135,69,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2441
ESS11inte01,11,1,20.06.2024,HU,81159,33,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2466
ESS11inte01,11,1,20.06.2024,HU,81178,49,2,1,2,2,2,2,2,0,0,0,0,0,0,1,0,HUN,2117
ESS11inte01,11,1,20.06.2024,HU,81185,63,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2945
ESS11inte01,11,1,20.06.2024,HU,81191,77,2,1,3,3,4,4,2,0,0,0,0,0,0,1,0,HUN,3305
ESS11inte01,11,1,20.06.2024,HU,81196,65,2,1,4,4,4,3,2,0,0,0,0,0,0,1,0,HUN,2741
ESS11inte01,11,1,20.06.2024,HU,81204,69,2,1,3,1,5,4,1,1,1,0,0,0,0,0,0,HUN,3297
ESS11inte01,11,1,20.06.2024,HU,81215,999,9,1,2,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2497
ESS11inte01,11,1,20.06.2024,HU,81221,49,2,1,3,4,1,1,2,0,0,0,0,0,0,1,0,HUN,2117
ESS11inte01,11,1,20.06.2024,HU,81228,77,2,2,2,3,3,3,2,0,0,0,0,0,0,1,0,HUN,3305
ESS11inte01,11,1,20.06.2024,HU,81247,26,1,1,3,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3347
ESS11inte01,11,1,20.06.2024,HU,81304,49,2,1,3,1,1,1,2,0,0,0,0,0,0,1,0,HUN,2117
ESS11inte01,11,1,20.06.2024,HU,81328,55,2,1,1,2,5,5,2,0,0,0,0,0,0,1,0,HUN,2798
ESS11inte01,11,1,20.06.2024,HU,81341,49,2,1,1,1,1,1,2,0,0,0,0,0,0,1,0,HUN,2117
ESS11inte01,11,1,20.06.2024,HU,81371,62,2,1,1,1,4,5,2,0,0,0,0,0,0,1,0,HUN,2755
ESS11inte01,11,1,20.06.2024,HU,81415,23,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2546
ESS11inte01,11,1,20.06.2024,HU,81417,58,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2163
ESS11inte01,11,1,20.06.2024,HU,81419,73,2,1,1,1,1,5,2,0,0,0,0,0,0,1,0,HUN,3007
ESS11inte01,11,1,20.06.2024,HU,81465,74,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2390
ESS11inte01,11,1,20.06.2024,HU,81474,48,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2774
ESS11inte01,11,1,20.06.2024,HU,81508,62,2,1,2,2,4,4,2,0,0,0,0,0,0,1,0,HUN,2755
ESS11inte01,11,1,20.06.2024,HU,81510,49,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3201
ESS11inte01,11,1,20.06.2024,HU,81524,23,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2546
ESS11inte01,11,1,20.06.2024,HU,81534,72,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3272
ESS11inte01,11,1,20.06.2024,HU,81557,74,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2390
ESS11inte01,11,1,20.06.2024,HU,81562,71,2,1,2,2,5,4,1,0,0,1,0,0,0,0,0,HUN,3444
ESS11inte01,11,1,20.06.2024,HU,81563,53,2,1,2,3,8,5,2,0,0,0,0,0,0,1,0,HUN,3443
ESS11inte01,11,1,20.06.2024,HU,81564,26,1,1,3,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3347
ESS11inte01,11,1,20.06.2024,HU,81582,23,1,1,1,2,5,5,2,0,0,0,0,0,0,1,0,HUN,2546
ESS11inte01,11,1,20.06.2024,HU,81596,52,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2341
ESS11inte01,11,1,20.06.2024,HU,81599,55,1,1,2,4,4,4,2,0,0,0,0,0,0,1,0,HUN,2592
ESS11inte01,11,1,20.06.2024,HU,81605,74,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2390
ESS11inte01,11,1,20.06.2024,HU,81617,74,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2390
ESS11inte01,11,1,20.06.2024,HU,81642,76,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2232
ESS11inte01,11,1,20.06.2024,HU,81643,52,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2341
ESS11inte01,11,1,20.06.2024,HU,81657,53,2,1,2,2,3,3,2,0,0,0,0,0,0,1,0,HUN,3443
ESS11inte01,11,1,20.06.2024,HU,81671,59,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2497
ESS11inte01,11,1,20.06.2024,HU,81675,61,2,1,1,4,5,5,2,0,0,0,0,0,0,1,0,HUN,2465
ESS11inte01,11,1,20.06.2024,HU,81693,54,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2765
ESS11inte01,11,1,20.06.2024,HU,81694,69,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3297
ESS11inte01,11,1,20.06.2024,HU,81709,52,1,1,1,1,4,5,2,0,0,0,0,0,0,1,0,HUN,2997
ESS11inte01,11,1,20.06.2024,HU,81711,68,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2483
ESS11inte01,11,1,20.06.2024,HU,81713,67,1,1,1,4,5,5,2,0,0,0,0,0,0,1,0,HUN,2638
ESS11inte01,11,1,20.06.2024,HU,81731,70,1,1,2,2,4,3,2,0,0,0,0,0,0,1,0,HUN,2896
ESS11inte01,11,1,20.06.2024,HU,81733,62,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3095
ESS11inte01,11,1,20.06.2024,HU,81742,46,2,1,2,3,4,5,2,0,0,0,0,0,0,1,0,HUN,2587
ESS11inte01,11,1,20.06.2024,HU,81751,64,2,1,3,3,3,3,2,0,0,0,0,0,0,1,0,HUN,3288
ESS11inte01,11,1,20.06.2024,HU,81764,64,2,1,1,3,4,5,2,0,0,0,0,0,0,1,0,HUN,2319
ESS11inte01,11,1,20.06.2024,HU,81765,55,2,1,1,1,8,5,2,0,0,0,0,0,0,1,0,HUN,2734
ESS11inte01,11,1,20.06.2024,HU,81774,71,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3444
ESS11inte01,11,1,20.06.2024,HU,81816,52,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2997
ESS11inte01,11,1,20.06.2024,HU,81826,73,2,1,1,2,4,4,2,0,0,0,0,0,0,1,0,HUN,3052
ESS11inte01,11,1,20.06.2024,HU,81856,47,2,1,3,3,4,5,2,0,0,0,0,0,0,1,0,HUN,2821
ESS11inte01,11,1,20.06.2024,HU,81867,66,2,1,2,5,5,5,2,0,0,0,0,0,0,1,0,HUN,2373
ESS11inte01,11,1,20.06.2024,HU,81878,73,2,1,1,1,4,4,2,0,0,0,0,0,0,1,0,HUN,3052
ESS11inte01,11,1,20.06.2024,HU,81880,69,2,1,3,1,4,5,2,0,0,0,0,0,0,1,0,HUN,3297
ESS11inte01,11,1,20.06.2024,HU,81883,72,2,1,2,3,4,4,2,0,0,0,0,0,0,1,0,HUN,2279
ESS11inte01,11,1,20.06.2024,HU,81915,41,1,1,1,2,5,5,2,0,0,0,0,0,0,1,0,HUN,2854
ESS11inte01,11,1,20.06.2024,HU,81964,43,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2188
ESS11inte01,11,1,20.06.2024,HU,81987,41,1,1,1,2,5,5,2,0,0,0,0,0,0,1,0,HUN,2854
ESS11inte01,11,1,20.06.2024,HU,82013,23,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2546
ESS11inte01,11,1,20.06.2024,HU,82034,62,2,1,2,2,4,5,2,0,0,0,0,0,0,1,0,HUN,2755
ESS11inte01,11,1,20.06.2024,HU,82053,26,1,1,2,3,3,3,2,0,0,0,0,0,0,1,0,HUN,2450
ESS11inte01,11,1,20.06.2024,HU,82054,39,2,1,3,2,4,4,2,0,0,0,0,0,0,1,0,HUN,2235
ESS11inte01,11,1,20.06.2024,HU,82061,23,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3412
ESS11inte01,11,1,20.06.2024,HU,82063,35,2,1,1,2,5,5,2,0,0,0,0,0,0,1,0,HUN,2846
ESS11inte01,11,1,20.06.2024,HU,82077,47,2,1,2,3,3,3,2,0,0,0,0,0,0,1,0,HUN,2821
ESS11inte01,11,1,20.06.2024,HU,82089,49,2,1,1,1,4,3,2,0,0,0,0,0,0,1,0,HUN,3201
ESS11inte01,11,1,20.06.2024,HU,82095,39,2,1,1,2,4,4,2,0,0,0,0,0,0,1,0,HUN,2235
ESS11inte01,11,1,20.06.2024,HU,82097,73,2,1,1,2,5,5,2,0,0,0,0,0,0,1,0,HUN,3007
ESS11inte01,11,1,20.06.2024,HU,82099,57,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2406
ESS11inte01,11,1,20.06.2024,HU,82142,59,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2497
ESS11inte01,11,1,20.06.2024,HU,82143,64,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3288
ESS11inte01,11,1,20.06.2024,HU,82178,55,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2734
ESS11inte01,11,1,20.06.2024,HU,82271,40,2,1,3,2,5,4,2,0,0,0,0,0,0,1,0,HUN,3089
ESS11inte01,11,1,20.06.2024,HU,82279,25,2,1,1,1,4,4,2,0,0,0,0,0,0,1,0,HUN,3021
ESS11inte01,11,1,20.06.2024,HU,82285,63,2,1,1,1,4,3,2,0,0,0,0,0,0,1,0,HUN,2945
ESS11inte01,11,1,20.06.2024,HU,82296,73,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,HUN,3175
ESS11inte01,11,1,20.06.2024,HU,82302,43,1,1,1,2,5,4,2,0,0,0,0,0,0,1,0,HUN,2188
ESS11inte01,11,1,20.06.2024,HU,82315,76,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3032
ESS11inte01,11,1,20.06.2024,HU,82324,57,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2406
ESS11inte01,11,1,20.06.2024,HU,82426,52,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2997
ESS11inte01,11,1,20.06.2024,HU,82429,55,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2734
ESS11inte01,11,1,20.06.2024,HU,82439,52,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2997
ESS11inte01,11,1,20.06.2024,HU,82484,26,1,1,1,1,8,5,2,0,0,0,0,0,0,1,0,HUN,2450
ESS11inte01,11,1,20.06.2024,HU,82520,55,2,1,1,5,5,5,2,0,0,0,0,0,0,1,0,HUN,2734
ESS11inte01,11,1,20.06.2024,HU,82537,52,2,1,3,1,4,4,2,0,0,0,0,0,0,1,0,HUN,2341
ESS11inte01,11,1,20.06.2024,HU,82555,67,2,1,1,5,5,5,2,0,0,0,0,0,0,1,0,HUN,2233
ESS11inte01,11,1,20.06.2024,HU,82558,26,1,1,3,2,5,4,2,0,0,0,0,0,0,1,0,HUN,3347
ESS11inte01,11,1,20.06.2024,HU,82563,23,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2546
ESS11inte01,11,1,20.06.2024,HU,82573,33,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2466
ESS11inte01,11,1,20.06.2024,HU,82578,21,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2838
ESS11inte01,11,1,20.06.2024,HU,82582,63,2,1,1,1,5,4,2,0,0,0,0,0,0,1,0,HUN,2945
ESS11inte01,11,1,20.06.2024,HU,82584,76,2,2,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3265
ESS11inte01,11,1,20.06.2024,HU,82588,51,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3263
ESS11inte01,11,1,20.06.2024,HU,82593,52,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2341
ESS11inte01,11,1,20.06.2024,HU,82604,73,2,1,1,1,4,4,2,0,0,0,0,0,0,1,0,HUN,3052
ESS11inte01,11,1,20.06.2024,HU,82691,67,2,1,2,3,4,5,2,0,0,0,0,0,0,1,0,HUN,2233
ESS11inte01,11,1,20.06.2024,HU,82728,35,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2316
ESS11inte01,11,1,20.06.2024,HU,82734,62,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3162
ESS11inte01,11,1,20.06.2024,HU,82750,42,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2314
ESS11inte01,11,1,20.06.2024,HU,82777,66,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2373
ESS11inte01,11,1,20.06.2024,HU,82805,76,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3265
ESS11inte01,11,1,20.06.2024,HU,82830,62,2,1,2,2,5,4,1,1,0,0,0,0,0,0,0,HUN,2755
ESS11inte01,11,1,20.06.2024,HU,82840,26,1,1,3,1,5,5,2,0,0,0,0,0,0,1,0,HUN,3347
ESS11inte01,11,1,20.06.2024,HU,82844,65,2,1,1,1,4,5,2,0,0,0,0,0,0,1,0,HUN,2741
ESS11inte01,11,1,20.06.2024,HU,82898,69,2,1,2,1,4,5,2,0,0,0,0,0,0,1,0,HUN,3297
ESS11inte01,11,1,20.06.2024,HU,82913,70,1,1,2,3,4,4,2,0,0,0,0,0,0,1,0,HUN,2896
ESS11inte01,11,1,20.06.2024,HU,82923,39,2,1,3,2,5,5,2,0,0,0,0,0,0,1,0,HUN,2235
ESS11inte01,11,1,20.06.2024,HU,82933,64,2,1,1,2,5,5,2,0,0,0,0,0,0,1,0,HUN,2319
ESS11inte01,11,1,20.06.2024,HU,82976,57,2,1,3,3,5,5,2,0,0,0,0,0,0,1,0,HUN,2438
ESS11inte01,11,1,20.06.2024,HU,82996,67,1,1,1,3,4,4,2,0,0,0,0,0,0,1,0,HUN,2638
ESS11inte01,11,1,20.06.2024,HU,83000,58,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,HUN,2163
ESS11inte01,11,1,20.06.2024,HU,83004,67,2,1,1,4,5,5,2,0,0,0,0,0,0,1,0,HUN,2233
